tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
5.218000522,6.507133374,4.03817682,1.229863767,2.843244386,-1.647842037,-0.526455983,-0.668946365,0.391927913,0.390966734,0.788125735,0.214378252,0.01035095
6.083154736,3.504541499,5.428435597,4.894774089,3.528195837,-0.519298636,-1.253048307,-1.755848895,0.843849922,0.421851042,0.206851141,0.237628889,0.025357528
7.745784521,0.660418273,5.0398629,5.455107072,3.590753274,-1.768924476,-0.699088466,-1.122740331,0.611634187,0.838269235,0.83376596,0.431154933,0.018263748
5.332626219,6.108071402,6.192338266,2.01946918,2.710258571,-0.530065379,-1.046414205,-1.133778987,0.940610642,0.921425372,0.881743805,0.811321383,0.095212923
3.000559277,8.771391868,5.124338323,5.567845902,4.419703023,-1.367373166,-1.886733725,-1.165596132,0.681492937,0.388941629,0.900852257,0.788274685,0.067480661
3.367108511,0.638995245,9.246045246,8.901855582,3.445851233,-1.082715018,-1.189281888,-1.173854328,0.230214114,0.840259962,0.757247744,0.816354075,0.013650061
0.739781836,7.358698893,8.893052363,2.980793339,2.049631054,-0.648957192,-0.813852839,-0.586821023,0.482746655,0.520431964,0.188007103,0.920764329,-0.029033912
5.05420266,8.120901449,2.48412425,4.229762527,5.289821852,-1.739254973,-1.709812319,-1.84075456,0.192439881,0.260270601,0.580973614,0.608890851,-0.016159177
5.224551085,7.009019544,0.540103984,3.632737293,4.192474407,-1.765760615,-1.119930387,-1.306783405,0.058730786,0.879396571,0.438292052,0.698918547,0.001395072
2.487916567,8.072872888,2.723478638,9.392525658,2.038792498,-0.531654598,-0.55134893,-0.95578897,0.422184108,0.837645209,0.723407709,0.529114943,0.027788122
9.826398674,1.033125732,7.4881972,3.255596808,3.863492977,-1.371172204,-1.339237255,-1.153083517,0.506385006,0.435811335,0.068495612,0.901660064,-0.04353803
7.779649973,5.678624899,8.629044844,8.653810665,4.347048201,-1.598242683,-1.049485999,-1.699319519,0.553115236,0.271500449,0.610193572,0.179195356,0.038418073
9.276486794,2.384255191,6.661818615,3.533411148,4.394361691,-1.294297981,-1.279033515,-1.821030195,0.077614991,0.064868506,0.81050381,0.523176317,0.001556363
8.226539308,6.972866103,5.183445192,5.822473568,3.100226427,-1.288977113,-1.231288631,-0.579960683,0.362238572,0.941877041,0.081250042,0.946290982,0.069689134
2.54592959,7.707533119,1.083900697,3.059012726,3.329098215,-0.910937656,-0.913195009,-1.50496555,0.109068983,0.922880122,0.824355441,0.407182174,-0.020726605
0.601779371,0.602231864,9.653109004,4.339341598,3.55339101,-1.014918081,-1.109660636,-1.428812293,0.569559597,0.092784798,0.823766288,0.24393339,-0.027288195
5.038035676,2.132990729,0.649277233,8.080461008,4.569220495,-1.926485739,-1.349527515,-1.293207241,0.374392221,0.805203826,0.663108337,0.54492875,-0.03006136
2.559069371,8.558283233,0.631103287,0.85149608,2.664619031,-1.069910098,-0.922865418,-0.671843515,0.974979324,0.166986341,0.734650611,0.481734233,-0.035776278
9.838842512,2.988720883,4.742429171,3.364569008,2.933228926,-1.0087386,-1.320094951,-0.604395375,0.878983282,0.161202232,0.350804687,0.686408702,0.015791354
7.374464562,9.355224469,2.688679514,3.973453794,3.145140312,-1.542428345,-0.589756105,-1.012955862,0.310522767,0.103935533,0.871683306,0.290242849,-0.026219319
3.579114975,4.680692986,2.316342746,6.616349453,4.797099284,-1.639261705,-1.745027983,-1.412809597,0.253091707,0.137574373,0.889214741,0.380097054,-0.010788335
9.982898604,1.146937982,9.258565625,4.727666606,4.92340095,-1.615335576,-1.84901541,-1.459049965,0.747735403,0.579540044,0.468930431,0.180489547,0.009544565
5.514626996,9.028327642,7.572005218,6.156119607,4.050423651,-1.704167499,-1.222185333,-1.12407082,0.295429969,0.064571283,0.323938396,0.570903316,0.007700364
6.1168025,3.941363849,2.316410256,3.092280918,3.885877845,-1.73113519,-1.500781004,-0.653961651,0.780690086,0.755883259,0.600049287,0.955691156,0.072206904
8.481593492,6.135121527,5.812898841,4.882249104,4.428688584,-1.464232836,-1.47687912,-1.487576627,0.911420574,0.561896132,0.517413659,0.864818182,0.083878313
3.184549018,1.661335298,1.743793726,5.370648326,2.4098091,-0.726397294,-1.067448567,-0.615963239,0.313813888,0.087682076,0.418664997,0.65336882,-0.041808459
1.5418639,1.120724401,7.777754537,2.641324377,4.390995431,-1.381909588,-1.232326138,-1.776759704,0.326854787,0.341446212,0.320015666,0.182357403,-0.049654023
9.065337149,6.071165864,7.90777065,1.918660813,3.53936773,-0.973972525,-0.746477972,-1.818917233,0.302748467,0.689396661,0.934279761,0.457119263,0.048810723
5.905643772,1.474812341,8.056336434,7.23351391,5.685424044,-1.907585286,-1.826505438,-1.95133332,0.418732776,0.450462185,0.96450602,0.875102445,0.062237518
8.177358723,7.820209062,8.804103972,3.644203282,4.007705479,-1.001173616,-1.370586116,-1.635945748,0.876219242,0.083712824,0.052260486,0.517519292,0.015439573
7.9797578,5.862590847,7.401691669,2.638440452,2.261985963,-0.618754182,-0.564650054,-1.078581728,0.499866587,0.117341203,0.255947072,0.247857031,-0.012374496
7.929379564,2.72686263,2.479474058,7.039468452,2.903385886,-1.684745294,-0.632887329,-0.585753263,0.092304259,0.522111032,0.721367683,0.799566115,0.006638691
2.539229143,8.614256208,5.488786012,1.454376551,3.668517482,-0.740726875,-1.789367128,-1.13842348,0.946593642,0.859004886,0.690291031,0.932368214,0.015674732
2.532970059,6.703298504,8.011832167,3.249619562,4.278837755,-1.388576681,-1.458132617,-1.432128458,0.555314148,0.786407443,0.513784246,0.169981454,0.026615641
4.219238047,6.061053098,8.872299449,3.210104639,3.945947759,-1.679154831,-1.016153976,-1.250638951,0.948310194,0.815608234,0.72126149,0.279097576,0.067033117
0.540849648,2.555713477,3.682712259,1.66890868,3.351207581,-0.970451712,-1.433585194,-0.947170675,0.598608524,0.124852085,0.367415335,0.136952561,-0.048219241
1.099769958,5.998410379,6.990128615,2.083084598,4.50263615,-0.89495925,-1.63221717,-1.97545973,0.246434896,0.852500375,0.528198084,0.683598653,0.019276651
3.170365363,0.977763594,5.504699811,2.339445947,2.764368606,-0.993360452,-0.845390271,-0.925617883,0.207160686,0.55584986,0.146193632,0.987806102,-0.015723612
7.130172466,5.290612934,6.593976312,8.721213705,2.738611589,-1.160636567,-0.713917106,-0.864057916,0.366762219,0.958852916,0.102786827,0.255981065,0.031517489
8.176473118,0.860798996,7.224143942,6.25918146,4.393293462,-1.477087461,-1.766633865,-1.149572136,0.638819445,0.759933855,0.197430202,0.675225723,0.009443451
3.711852473,2.035212318,5.435860051,1.663653715,4.928869879,-1.842764693,-1.772073047,-1.314032139,0.944965276,0.771023377,0.850236555,0.714447638,0.060325593
7.550421954,4.560686281,3.90598001,4.824150919,3.55515288,-1.080134052,-1.136165928,-1.3388529,0.429722708,0.353745243,0.398783597,0.213334043,-0.002522234
2.162865907,7.040139633,8.200734611,7.224311106,4.734950471,-1.504114014,-1.28771991,-1.943116547,0.828352997,0.816299555,0.623383381,0.957439073,0.072988532
4.350683309,1.123666351,5.758126883,2.147521032,4.046669989,-1.151177935,-1.906094396,-0.989397659,0.89650282,0.974915833,0.963734811,0.728360864,0.051604974
1.153442933,1.297609601,5.458605204,1.916445026,2.496248772,-0.731056322,-0.730026465,-1.035165985,0.973103712,0.752797533,0.084537904,0.194178374,-0.011162816
7.93597585,9.197422675,6.005967109,2.948855217,3.264267263,-0.920199668,-0.719696529,-1.624371066,0.697069638,0.749621589,0.303726817,0.235419022,0.046729318
9.009515991,3.98901467,8.325420049,4.667367745,3.245828925,-0.588432421,-1.342743868,-1.314652636,0.841291109,0.621900798,0.780313002,0.321305778,0.063159444
2.443037234,2.523061085,2.532142892,3.587151856,3.069870947,-0.834402823,-0.808669095,-1.42679903,0.17302614,0.665990372,0.053684715,0.081175531,-0.026054089
3.987817566,3.976141773,4.737027852,5.001268572,4.41264876,-1.854544621,-1.445507376,-1.112596763,0.756111789,0.782622035,0.363153668,0.84301907,0.083590222
2.342796827,2.535877049,9.305386285,8.764118365,3.939456159,-1.060329591,-1.323773742,-1.555352825,0.48057,0.21012385,0.77969481,0.422024156,0.01477517
0.876033579,3.679680694,7.400605543,4.48488749,3.205947515,-1.559340923,-0.746362215,-0.900244378,0.198062627,0.989684997,0.509353389,0.957852275,0.05297947
6.995176815,7.449152866,9.940090669,2.054916426,2.408776286,-0.571465594,-1.261595327,-0.575715365,0.25872737,0.480152935,0.962901237,0.340620946,0.039208908
2.178190771,9.846269928,6.553352369,7.85313093,3.425294878,-0.878949794,-1.691935524,-0.85440956,0.829341492,0.306915073,0.848081684,0.256258076,0.019266107
9.27404041,3.722493553,4.194950602,4.712392874,2.564413254,-0.950472058,-0.63575477,-0.978186426,0.273646315,0.81370774,0.217035867,0.405604321,0.000182492
1.225253013,9.824511629,1.171395685,3.013957017,3.07450282,-1.368059422,-0.722729608,-0.98371379,0.868892058,0.287981611,0.525749728,0.961433857,-0.015756249
5.04403568,9.934231043,8.691137256,6.980877803,2.762757636,-0.565533079,-1.400751139,-0.796473418,0.948693034,0.106890546,0.959086588,0.81989527,0.081828061
1.683233208,6.965575077,9.504654389,8.533373288,4.717207895,-1.826925418,-1.738213703,-1.152068774,0.836344809,0.64742843,0.368506809,0.240065005,0.002259347
1.503716409,0.864725157,8.46428866,1.975661567,3.586622376,-1.655998246,-0.540342759,-1.390281371,0.748954863,0.397756319,0.372557851,0.40033577,-0.03929188
1.962322661,4.619989592,5.67285163,8.057031905,4.583860445,-0.86009536,-1.814450997,-1.909314088,0.396929495,0.846302681,0.225497814,0.390071051,0.010376785
2.280307626,3.584202605,8.990833547,5.496671133,4.615977933,-1.739924692,-1.556035536,-1.320017705,0.528386829,0.730472828,0.069521141,0.773406316,0.019462948
5.693562388,3.016268665,5.406364922,8.143108975,3.627395468,-1.872551162,-0.876325675,-0.87851863,0.621961943,0.832024655,0.404566084,0.427598837,0.041689815
2.466186578,1.265843699,5.115561985,2.458141083,3.573008848,-0.847258452,-0.772326378,-1.953424019,0.794386947,0.582623963,0.606744841,0.948479088,0.029243659
4.673040249,9.998291236,7.69974398,6.206224526,3.625031413,-1.043092311,-0.699221855,-1.882717247,0.359554623,0.500214159,0.098915061,0.977100169,0.041958284
2.188271208,1.221663816,0.908972279,3.768553962,5.119092422,-1.489625395,-1.758907447,-1.87055958,0.171281739,0.209545434,0.493824892,0.692983879,-0.044807976
1.205353852,6.995044583,5.930860017,2.523855793,5.230127488,-1.755047367,-1.567927287,-1.907152834,0.861961442,0.202768378,0.848372629,0.739993362,-0.002037771
2.46168345,5.739944575,3.968155239,4.565214619,3.709408238,-1.186592392,-1.620213254,-0.902602593,0.185973093,0.379463309,0.741675668,0.789974477,0.04139918
9.359194817,8.084187738,8.465125856,7.080935814,4.276861287,-1.315227586,-1.691659983,-1.269973717,0.991189961,0.659877045,0.929525996,0.236121188,0.086761661
0.880468263,1.986792873,7.085754963,1.406944961,2.976391428,-1.5419587,-0.554452206,-0.879980522,0.756671812,0.537811516,0.389319362,0.162853493,-0.033432316
1.428128068,3.154147772,7.371017707,9.508478901,4.202166931,-1.62230367,-0.822004952,-1.757858309,0.185791359,0.650834558,0.292108306,0.984367883,0.02250464
5.360481036,7.211058984,9.59219856,7.170384889,3.038393847,-1.268384246,-1.149259446,-0.620750155,0.641603678,0.593900461,0.705387654,0.132836083,0.053360135
9.867893619,9.771266296,7.794518622,8.875362235,3.218994541,-0.635439103,-0.671954619,-1.911600819,0.81364972,0.307085004,0.778094131,0.395107434,0.068834211
9.832457807,2.549918774,7.910046248,7.251294628,4.365002389,-1.707990431,-1.517221773,-1.139790185,0.355513642,0.28785736,0.672406957,0.640013056,0.042114707
1.265161001,9.010141343,3.216610495,5.69085195,3.241594411,-1.850511188,-0.560074962,-0.831008261,0.546050729,0.336302158,0.760708628,0.573256593,-0.010715464
2.21312117,8.898547819,6.510992365,7.723357452,4.384215714,-1.571306359,-1.436314384,-1.376594971,0.265682059,0.583063527,0.430144345,0.203133275,0.012960983
2.421219272,0.520429124,1.995500643,3.438232289,3.695970424,-1.861299082,-0.619111732,-1.21555961,0.892710357,0.784515745,0.802296271,0.384897623,-0.007881064
2.511967599,5.688898852,8.673338046,6.765387066,3.119541602,-1.312308382,-0.753365834,-1.053867385,0.640457857,0.459205733,0.408307654,0.214294679,0.001753945
2.499365691,1.636346889,7.878508838,4.673575922,5.106714172,-1.448775838,-1.690803616,-1.967134718,0.554332939,0.439801061,0.923397273,0.403864692,0.012201122
3.742213027,5.986147509,3.610773848,3.186025175,3.4216444,-1.186479422,-0.954547953,-1.280617026,0.871817209,0.422664971,0.086139435,0.590111677,0.022757877
6.130354713,7.796294008,6.853672996,4.375440427,3.203413377,-1.161183715,-1.152616214,-0.889613449,0.398990756,0.075949927,0.363739312,0.581759738,0.009554976
2.641530698,7.717320162,4.345414997,7.391265119,2.632741918,-1.52313577,-0.510476291,-0.599129857,0.918465234,0.261997026,0.555679757,0.218078136,-1.83E-06
7.279389036,5.34192583,1.046310301,9.843938296,3.813318736,-1.025613338,-1.947525354,-0.840180044,0.130569987,0.072273443,0.584029906,0.321663186,-0.056758395
6.282594992,9.003707889,2.613207875,3.901699473,4.509261627,-1.018220082,-1.526028964,-1.965012582,0.404457371,0.9905985,0.544358037,0.293694603,0.033772684
6.339123616,8.764758431,6.235491814,5.420116596,4.483493851,-1.96867074,-1.432275398,-1.082547714,0.829702057,0.959067717,0.083938586,0.59589152,0.071609047
7.348624508,9.451563019,7.626162421,5.906810293,4.153070756,-1.811585679,-1.040228125,-1.301256952,0.783074286,0.627635807,0.908439488,0.31874182,0.080778106
2.449948483,8.26217897,7.514613139,1.147053792,4.259589269,-1.918002988,-1.767894658,-0.573691624,0.8974452,0.528975168,0.494539978,0.29335147,-0.004206465
9.724395933,9.086338282,6.561161972,9.886583425,3.81931339,-0.777661925,-1.558450679,-1.483200786,0.870524484,0.371177637,0.471892895,0.217871879,0.053447957
6.57435157,7.508562789,3.881050342,5.246608572,4.180457637,-1.549081251,-1.92599396,-0.705382425,0.452879139,0.848366008,0.825089568,0.806941993,0.084574549
6.277452406,9.276470032,2.136092129,6.43942319,2.266525399,-0.97453689,-0.670838965,-0.621149544,0.181032884,0.399882941,0.690400459,0.331853972,-0.016856971
3.252947686,1.607049896,0.747633474,3.356534937,3.374567355,-0.596313882,-1.757506954,-1.020746519,0.999294984,0.72276824,0.824834818,0.520869703,0.017654478
1.120618854,4.110262707,7.045813168,2.756966954,3.967092387,-1.782308657,-1.193899338,-0.990884392,0.823504448,0.273524622,0.489883174,0.485687538,-0.023061504
2.258494237,7.493128547,8.296190192,6.18126626,4.135062913,-1.611756981,-0.8686729,-1.654633031,0.32327519,0.055101897,0.931655623,0.67560394,0.038733194
6.498656793,5.128736692,8.358640887,5.022862952,4.417044666,-1.833907555,-0.914264054,-1.668873057,0.094381318,0.729856721,0.801766453,0.465603208,0.051075858
8.134405477,2.767661709,5.045414441,9.452188725,3.28353311,-1.916199063,-0.611140743,-0.756193303,0.584307868,0.708905705,0.145035468,0.113651218,-0.010832761
3.499909517,6.686701849,8.822689359,2.723121342,2.716188901,-0.51533553,-0.647784287,-1.553069084,0.601854673,0.920460451,0.734199272,0.099128289,0.051607656
1.602498612,2.622893717,3.55286753,4.168226624,3.936225683,-1.061547463,-1.39020126,-1.484476961,0.649870835,0.82819473,0.679570888,0.330565128,0.02407732
5.991353707,5.536724311,8.074665883,7.161193013,4.953901435,-1.353026636,-1.627653271,-1.973221528,0.987013645,0.174115091,0.556340745,0.426281805,0.061577814
8.358286599,1.979321265,3.636278095,1.186038013,2.908316947,-1.09176411,-1.058370417,-0.75818242,0.702076978,0.85820703,0.693192039,0.925619768,-0.040354978
7.651545615,7.687729778,8.680417812,3.62016508,2.825039208,-1.293702293,-0.85565162,-0.675685295,0.960367085,0.183965655,0.656784421,0.424109135,0.057393238
9.505946712,1.067874318,7.141367104,3.432133685,3.148000007,-0.562820084,-1.216290221,-1.368889702,0.719773001,0.693119557,0.169750772,0.590892351,-0.021742361
6.140774531,9.682953184,7.047784313,9.421301687,3.071320605,-1.348959558,-0.618358804,-1.104002243,0.050211922,0.106010123,0.800213252,0.409977262,0.023430445
8.02049631,8.605694458,7.800025465,8.135520401,4.083474516,-1.905151357,-1.335902464,-0.842420695,0.553558284,0.537992924,0.91847931,0.620393098,0.083084588
6.514944937,9.756241381,5.472481235,4.344766237,2.580651675,-0.563228288,-1.370282621,-0.647140766,0.331967977,0.795090175,0.856685412,0.301115094,0.054317314
6.493462041,1.56340202,4.930278934,1.587621528,3.915475395,-1.433879373,-1.803442155,-0.678153868,0.592857028,0.576962706,0.712441618,0.764259678,0.005839285
8.206542468,5.039209271,5.304700985,2.875028021,3.899010371,-1.290641203,-0.7246058,-1.883763368,0.425638109,0.521748755,0.894739771,0.383415061,0.047463636
3.253792361,7.745736432,0.742699897,5.738114815,4.690610711,-1.153013409,-1.775178031,-1.762419271,0.782777798,0.38540041,0.430654555,0.197477644,-0.033415539
2.598707359,0.704952907,3.570066416,9.146830581,3.756002891,-1.335862453,-1.788502985,-0.631637453,0.869413484,0.572153926,0.78067392,0.786430447,-0.020309834
4.474216607,9.896244644,8.407286833,7.361501643,3.537416313,-1.300084217,-0.879047529,-1.358284568,0.347841992,0.648667269,0.887258386,0.525065778,0.067281559
7.999588454,2.907673523,4.22328742,1.868803086,3.983233166,-1.671248269,-1.129286487,-1.18269841,0.999125142,0.178569521,0.171573587,0.339078145,0.005550089
9.242848872,1.634746718,3.387157619,4.304577863,4.247514763,-1.469322872,-1.928909378,-0.849282513,0.650742335,0.551945688,0.759363778,0.60948576,0.002464753
7.209586588,1.623088917,4.784259873,1.926358856,4.277335076,-1.747011307,-1.858172783,-0.672150986,0.156786406,0.668761368,0.659623577,0.213787847,-0.024844451
9.196135929,9.386835593,8.24663699,5.052183208,4.558474399,-1.313844295,-1.815069143,-1.429560962,0.183058072,0.823492284,0.605477929,0.271570675,0.049962795
4.859168445,8.711703029,7.790493423,3.98890964,3.376532716,-1.14245995,-0.741380928,-1.492691838,0.227846763,0.514800301,0.978528499,0.55524515,0.056168838
2.052587982,5.729416432,3.526643615,6.423341782,4.350898588,-1.125496961,-1.93694705,-1.288454578,0.529179752,0.375609137,0.33330636,0.921935917,0.030227937
2.571749604,6.049919548,7.260184066,4.440967453,2.29833651,-0.710079191,-1.005206257,-0.583051061,0.612177647,0.152447254,0.391108061,0.197753014,-0.031325453
